Offense,Crime Type,ZIP,LAT,LNG
Theft,Non-Violent,77019,29.75776507,-95.37635931
Theft,Non-Violent,77051,29.66753417,-95.35565043
Aggravated Assault,Violent,77006,29.74572867,-95.37636183
Theft,Non-Violent,77074,29.66491161,-95.55048756
Burglary,Non-Violent,77057,29.75004206,-95.47910951
Burglary,Non-Violent,77064,29.95056291,-95.54705301
Theft,Non-Violent,77040,29.861873,-95.5054908
Theft,Non-Violent,77016,29.85387115,-95.31141592
Robbery,Violent,77004,29.72185272,-95.36867349
Burglary,Non-Violent,77007,29.76138224,-95.41759589
Theft,Non-Violent,77054,29.6735014,-95.41222071
Burglary,Non-Violent,77082,29.73150721,-95.58057063
Theft,Non-Violent,,29.6997284,-95.418256
Theft,Non-Violent,77037,29.92783702,-95.40960099
Auto Theft,Non-Violent,77002,29.76301823,-95.36017806
Theft,Non-Violent,77002,29.75833937,-95.35239882
Auto Theft,Non-Violent,77037,29.9211049,-95.41199207
Theft,Non-Violent,77042,29.73753446,-95.56091117
Auto Theft,Non-Violent,77051,29.64685055,-95.3697671
Theft,Non-Violent,77077,29.7558735,-95.6424561
Robbery,Violent,77033,29.66222781,-95.34754119
Theft,Non-Violent,77006,29.75157768,-95.38660287
Theft,Non-Violent,77030,29.70244985,-95.39497594
Burglary,Non-Violent,77002,29.74283622,-95.37481599
Theft,Non-Violent,77045,29.62248098,-95.45402443
Auto Theft,Non-Violent,77079,29.77824168,-95.56700064
Theft,Non-Violent,77092,29.85468761,-95.49516695
Theft,Non-Violent,77072,29.7100285,-95.57733711
Theft,Non-Violent,77002,29.76031406,-95.3519592
Auto Theft,Non-Violent,77036,29.68778949,-95.55258623
Theft,Non-Violent,77091,29.86341479,-95.40957161
Burglary,Non-Violent,77045,29.63027418,-95.46402284
Theft,Non-Violent,77024,29.77946228,-95.53593006
Aggravated Assault,Violent,77099,29.65839608,-95.58154475
Theft,Non-Violent,,29.72980059,-95.41284096
Theft,Non-Violent,77027,29.73332109,-95.45931675
Theft,Non-Violent,77019,29.76126086,-95.39834326
Robbery,Violent,77080,29.82396061,-95.52264641
Theft,Non-Violent,77079,29.78424279,-95.6006508
Robbery,Violent,77036,29.71398874,-95.5434522
Aggravated Assault,Violent,77089,29.60353938,-95.2427223
Auto Theft,Non-Violent,77092,29.84903784,-95.47683022
Theft,Non-Violent,77011,29.73551178,-95.30168012
Auto Theft,Non-Violent,77060,29.92217401,-95.40750484
Theft,Non-Violent,77022,29.8446947,-95.39182113
Theft,Non-Violent,77054,29.68322971,-95.40321324
Theft,Non-Violent,77081,29.71473017,-95.47431568
Burglary,Non-Violent,77063,29.72898549,-95.52869422
Theft,Non-Violent,77042,29.73712467,-95.54413091
Theft,Non-Violent,77074,29.68984429,-95.52876051
Theft,Non-Violent,77092,29.82757209,-95.45811371
Theft,Non-Violent,77006,29.74905525,-95.37754483
Robbery,Violent,77031,29.64449485,-95.53875774
Theft,Non-Violent,77081,29.72005247,-95.48533016
Theft,Non-Violent,77035,29.66686868,-95.45645267
Burglary,Non-Violent,77077,29.74767827,-95.6252059
Theft,Non-Violent,77051,29.63978093,-95.37991071
Theft,Non-Violent,77030,29.71432072,-95.38169067
Theft,Non-Violent,77339,30.06306116,-95.21840521
Burglary,Non-Violent,77037,29.88115297,-95.37513975
Theft,Non-Violent,77027,29.73250756,-95.44751051
Burglary,Non-Violent,77082,29.734285,-95.59810688
Theft,Non-Violent,77036,29.7049696,-95.54082418
Theft,Non-Violent,77011,29.74298911,-95.30822628
Robbery,Violent,77054,29.68041762,-95.41919624
Robbery,Violent,77054,29.68219535,-95.41915107
Theft,Non-Violent,77007,29.77596413,-95.42727991
Rape,Violent,77098,29.73104604,-95.41526174
Theft,Non-Violent,77042,29.744283,-95.56977492
Robbery,Violent,77025,29.69242732,-95.44007275
Aggravated Assault,Violent,77018,29.82135083,-95.4327759
Theft,Non-Violent,77056,29.74071279,-95.46365258
Theft,Non-Violent,77093,29.8594963,-95.33622218
Theft,Non-Violent,77018,29.81738345,-95.41528531
Theft,Non-Violent,77043,29.79078978,-95.56504302
Auto Theft,Non-Violent,77020,29.78074884,-95.29780238
Theft,Non-Violent,77098,29.73695848,-95.41872434
Aggravated Assault,Violent,77396,29.95220752,-95.29655506
Aggravated Assault,Violent,77054,29.67650071,-95.42849332
Theft,Non-Violent,77055,29.79317862,-95.47434605
Theft,Non-Violent,77005,29.72758145,-95.42063851
Theft,Non-Violent,77043,29.78797625,-95.56013743
Burglary,Non-Violent,77063,29.74088042,-95.53284043
Theft,Non-Violent,77007,29.78156736,-95.3919692
Aggravated Assault,Violent,77088,29.87355359,-95.4171508
Theft,Non-Violent,77036,29.67530907,-95.55065845
Theft,Non-Violent,77025,29.69069732,-95.41722501
Theft,Non-Violent,77018,29.82148967,-95.42270379
Theft,Non-Violent,77002,29.7560616,-95.35799618
Theft,Non-Violent,77022,29.82897849,-95.38082655
Theft,Non-Violent,77092,29.81412634,-95.44715677
Theft,Non-Violent,77023,29.73763502,-95.33736097
Theft,Non-Violent,77060,29.9426559,-95.40003104
Theft,Non-Violent,77081,29.71639734,-95.48779875
Burglary,Non-Violent,77077,29.73592033,-95.61964938
Aggravated Assault,Violent,77056,29.73384809,-95.46671392
Theft,Non-Violent,77099,29.6615742,-95.61305148
Theft,Non-Violent,77091,29.8649428,-95.41828746
Theft,Non-Violent,77036,29.69728849,-95.54045067
Burglary,Non-Violent,77018,29.81212029,-95.43448183
Aggravated Assault,Violent,77040,29.85406929,-95.53166286
Theft,Non-Violent,77099,29.68040326,-95.559622
Theft,Non-Violent,77023,29.73065003,-95.30880178
Burglary,Non-Violent,77096,29.66306862,-95.50296554
Theft,Non-Violent,77022,29.81684965,-95.38730212
Theft,Non-Violent,77004,29.73366847,-95.37955074
Robbery,Violent,77099,29.68040326,-95.559622
Theft,Non-Violent,77040,29.86717484,-95.4942864
Robbery,Violent,77022,29.82863587,-95.38220865
Theft,Non-Violent,77025,29.69104847,-95.41712068
Theft,Non-Violent,77093,29.8423079,-95.34988416
Theft,Non-Violent,77030,29.71702126,-95.38221606
Theft,Non-Violent,77096,29.66653661,-95.50854455
Theft,Non-Violent,77051,29.64690511,-95.37978951
Theft,Non-Violent,77063,29.73743072,-95.5171969
Aggravated Assault,Violent,77088,29.89757521,-95.41682564
Theft,Non-Violent,77007,29.77063291,-95.41694854
Aggravated Assault,Violent,77016,29.83421341,-95.31656121
Theft,Non-Violent,77018,29.8267281,-95.45459736
Theft,Non-Violent,77070,29.96692852,-95.5605365
Theft,Non-Violent,77063,29.74264025,-95.50530188
Burglary,Non-Violent,77059,29.60138207,-95.13128866
Robbery,Violent,77075,29.62027691,-95.22943309
Aggravated Assault,Violent,77085,29.63052476,-95.50753515
Theft,Non-Violent,77004,29.72247769,-95.38820302
Theft,Non-Violent,77002,29.76068569,-95.36199752
Theft,Non-Violent,77035,29.65776528,-95.48060135
Theft,Non-Violent,77054,29.67739806,-95.4171787
Aggravated Assault,Violent,77012,29.71680749,-95.28332136
Theft,Non-Violent,77042,29.73682905,-95.5669398
Theft,Non-Violent,77008,29.78759988,-95.40982725
Theft,Non-Violent,77099,29.68020563,-95.56836344
Theft,Non-Violent,77032,29.9861086,-95.34312798
Theft,Non-Violent,77057,29.73537516,-95.48777333
Burglary,Non-Violent,77093,29.83195098,-95.34233357
Theft,Non-Violent,77096,29.68291636,-95.45584563
Theft,Non-Violent,77063,29.73755848,-95.5050732
Theft,Non-Violent,77022,29.82864955,-95.38068274
Aggravated Assault,Violent,77085,29.62784646,-95.46788419
Theft,Non-Violent,77082,29.72779138,-95.65095072
Theft,Non-Violent,77010,29.75279041,-95.36164735
Theft,Non-Violent,77053,29.59510211,-95.46724759
Aggravated Assault,Violent,77054,29.6796069,-95.39350769
Aggravated Assault,Violent,77020,29.78148967,-95.30946277
Aggravated Assault,Violent,77040,29.86575843,-95.48677762
Robbery,Violent,77060,29.9481181,-95.39503301
Auto Theft,Non-Violent,77076,29.86432128,-95.39818563
Theft,Non-Violent,77008,29.80905764,-95.39893366
Burglary,Non-Violent,77091,29.85222669,-95.40303423
Theft,Non-Violent,77077,29.73605235,-95.61213992
Auto Theft,Non-Violent,77036,29.69977896,-95.55151319
Aggravated Assault,Violent,77013,29.77407322,-95.24994341
Auto Theft,Non-Violent,77092,29.83912126,-95.46374159
Auto Theft,Non-Violent,77017,29.6863366,-95.25710875
Theft,Non-Violent,77017,29.67651691,-95.26667266
Robbery,Violent,77013,29.77200808,-95.2262253
Theft,Non-Violent,77072,29.7036444,-95.59435456
Aggravated Assault,Violent,77007,29.76911614,-95.41058295
Theft,Non-Violent,77079,29.78337434,-95.64375296
Robbery,Violent,77036,29.67795586,-95.54986044
Theft,Non-Violent,77061,29.67237635,-95.27881301
Auto Theft,Non-Violent,77026,29.79177159,-95.31442522
Theft,Non-Violent,77075,29.61576964,-95.26223774
Auto Theft,Non-Violent,77090,29.9709341,-95.42088491
Auto Theft,Non-Violent,77074,29.70892855,-95.49521569
Aggravated Assault,Violent,77040,29.84363846,-95.50593895
Robbery,Violent,77054,29.68143085,-95.38743476
Theft,Non-Violent,77043,29.79955186,-95.57908088
Robbery,Violent,77064,29.9583713,-95.54534076
Theft,Non-Violent,,29.98740611,-95.33903693
Theft,Non-Violent,77004,29.72077086,-95.38329301
Theft,Non-Violent,77047,29.63305307,-95.36145341
Theft,Non-Violent,77036,29.71806094,-95.54419433
Auto Theft,Non-Violent,77008,29.80986331,-95.41333804
Theft,Non-Violent,77021,29.68559324,-95.36219565
Theft,Non-Violent,77004,29.7409484,-95.37630805
Theft,Non-Violent,77021,29.68475017,-95.35543217
Burglary,Non-Violent,77004,29.71720884,-95.38069164
Theft,Non-Violent,77022,29.83733996,-95.38435298
Theft,Non-Violent,77072,29.69911131,-95.61047575
Theft,Non-Violent,77007,29.77421735,-95.40955954
Theft,Non-Violent,77032,29.98598331,-95.33381705
Aggravated Assault,Violent,77026,29.80672556,-95.31707706
Theft,Non-Violent,77092,29.85030319,-95.47729503
Theft,Non-Violent,77057,29.73537516,-95.48777333
Theft,Non-Violent,77079,29.78491765,-95.62354117
Aggravated Assault,Violent,77042,29.73306466,-95.5464474
Aggravated Assault,Violent,77016,29.88025886,-95.29422083
Theft,Non-Violent,77024,29.77812083,-95.54770361
Robbery,Violent,77098,29.73110099,-95.4150923
Theft,Non-Violent,77036,29.67159148,-95.55493878
Robbery,Violent,77071,29.65561759,-95.52152139
Theft,Non-Violent,77055,29.79001575,-95.53204726
Theft,Non-Violent,77077,29.7591455,-95.62533276
Burglary,Non-Violent,77028,29.83951299,-95.3005734
Burglary,Non-Violent,77005,29.71906049,-95.41592296
Aggravated Assault,Violent,77089,29.61959481,-95.22641332
Robbery,Violent,77096,29.66560996,-95.50855069
Theft,Non-Violent,77019,29.75161476,-95.41593912
Auto Theft,Non-Violent,77074,29.72347622,-95.49094812
Auto Theft,Non-Violent,77022,29.83585626,-95.37309827
Auto Theft,Non-Violent,77033,29.66669223,-95.34854177
Robbery,Violent,77080,29.79805777,-95.54478078
Burglary,Non-Violent,77004,29.73234811,-95.36416884
Theft,Non-Violent,77071,29.67134943,-95.52691874
Theft,Non-Violent,77002,29.76607513,-95.36613503
Auto Theft,Non-Violent,77045,29.62558443,-95.46120078
Theft,Non-Violent,77053,29.59932016,-95.46517048
Robbery,Violent,77092,29.83292414,-95.47144759
Aggravated Assault,Violent,77089,29.61687493,-95.22792395
Theft,Non-Violent,77098,29.74009982,-95.42020902
Burglary,Non-Violent,77056,29.73132534,-95.46421458
Auto Theft,Non-Violent,77055,29.79234086,-95.54012745
Theft,Non-Violent,77056,29.7405087,-95.46655381
Theft,Non-Violent,77004,29.73521793,-95.37578194
Theft,Non-Violent,77002,29.74763396,-95.36591774
Theft,Non-Violent,77098,29.73418925,-95.41513669
Theft,Non-Violent,77021,29.69567615,-95.35102883
Theft,Non-Violent,77054,29.67176337,-95.41221737
Aggravated Assault,Violent,77026,29.78605726,-95.33733712
Auto Theft,Non-Violent,77088,29.86346409,-95.45620745
Auto Theft,Non-Violent,77042,29.73325606,-95.5431737
Theft,Non-Violent,77055,29.78446011,-95.53253546
Theft,Non-Violent,77037,29.88947265,-95.41171991
Theft,Non-Violent,77008,29.8124064,-95.41645688
Theft,Non-Violent,77022,29.83207158,-95.37307348
Theft,Non-Violent,77038,29.8990573,-95.41264595
Auto Theft,Non-Violent,77036,29.70490172,-95.51489825
Burglary,Non-Violent,77024,29.78182164,-95.55638827
Burglary,Non-Violent,77055,29.79610165,-95.4849009
Robbery,Violent,77081,29.69961311,-95.48667116
Theft,Non-Violent,77030,29.71483175,-95.39682689
Theft,Non-Violent,77075,29.61799295,-95.24480687
Theft,Non-Violent,77098,29.73600619,-95.40611577
Theft,Non-Violent,77057,29.7500794,-95.49747577
Theft,Non-Violent,77013,29.80277639,-95.21890367
Robbery,Violent,77096,29.67898508,-95.48145688
Aggravated Assault,Violent,77093,29.82930065,-95.33465633
Theft,Non-Violent,77345,30.05066646,-95.16663469
Theft,Non-Violent,77092,29.84796015,-95.50309097
Theft,Non-Violent,77027,29.73269819,-95.43789963
Auto Theft,Non-Violent,77017,29.70914051,-95.23521736
Theft,Non-Violent,77036,29.6783382,-95.55930249
Theft,Non-Violent,77006,29.74387074,-95.39493229
Theft,Non-Violent,77081,29.70919709,-95.48262678
Theft,Non-Violent,77007,29.76967134,-95.39821886
Theft,Non-Violent,77009,29.78556421,-95.36078089
Theft,Non-Violent,77054,29.68209404,-95.41377833
Theft,Non-Violent,77091,29.85724201,-95.4687618
Aggravated Assault,Violent,77076,29.84887071,-95.39502577
Theft,Non-Violent,77041,29.8321574,-95.55098203
Theft,Non-Violent,77077,29.74490878,-95.58398936
Theft,Non-Violent,77077,29.73873021,-95.64413017
Theft,Non-Violent,77092,29.83245775,-95.46516268
Theft,Non-Violent,77047,29.61452599,-95.41250256
Theft,Non-Violent,77070,29.96356582,-95.55003536
Theft,Non-Violent,77009,29.80901062,-95.38835447
Theft,Non-Violent,77092,29.81600996,-95.46443068
Theft,Non-Violent,77008,29.80374251,-95.41670219
Robbery,Violent,77034,29.64705883,-95.22457839
Auto Theft,Non-Violent,77043,29.81267846,-95.55761307
Burglary,Non-Violent,77006,29.74914147,-95.37747704
Theft,Non-Violent,77003,29.75241876,-95.33117738
Theft,Non-Violent,77042,29.75035078,-95.57214025
Burglary,Non-Violent,77075,29.61118372,-95.24017757
Burglary,Non-Violent,77099,29.68141876,-95.57838873
Theft,Non-Violent,77032,29.98595907,-95.3523273
Auto Theft,Non-Violent,77022,29.8446947,-95.39182113
Theft,Non-Violent,77002,29.75387317,-95.36346053
Theft,Non-Violent,77036,29.70052772,-95.55229751
Theft,Non-Violent,77003,29.74849624,-95.35638082
Auto Theft,Non-Violent,77054,29.67643627,-95.42854601
Theft,Non-Violent,77076,29.85565969,-95.39768916
Theft,Non-Violent,77003,29.75003668,-95.35519843
Aggravated Assault,Violent,77009,29.77834558,-95.35361797
Aggravated Assault,Violent,77083,29.70905106,-95.6171109
Theft,Non-Violent,77075,29.6316237,-95.23432907
Theft,Non-Violent,77006,29.74288335,-95.39691635
Theft,Non-Violent,77061,29.67467318,-95.27716659
Robbery,Violent,77036,29.69632866,-95.55219913
Robbery,Violent,77096,29.68318704,-95.47702554
Auto Theft,Non-Violent,77022,29.82964844,-95.38116831
Robbery,Violent,77002,29.7455273,-95.37142633
Robbery,Violent,77026,29.81169388,-95.31714954
Theft,Non-Violent,77016,29.84549977,-95.30089293
Burglary,Non-Violent,77002,29.7455273,-95.37142633
Burglary,Non-Violent,77004,29.7340868,-95.35045422
Theft,Non-Violent,77024,29.77912639,-95.54449429
Theft,Non-Violent,77021,29.68940748,-95.3633493
Theft,Non-Violent,77093,29.83385772,-95.3552728
Theft,Non-Violent,77027,29.74118473,-95.4557489
Burglary,Non-Violent,77092,29.8437993,-95.49565394
Theft,Non-Violent,77007,29.78010569,-95.39877298
Aggravated Assault,Violent,77009,29.80394476,-95.37303897
Theft,Non-Violent,77080,29.81107831,-95.50958076
Theft,Non-Violent,77040,29.85096213,-95.51164623
Theft,Non-Violent,77021,29.70151407,-95.34772765
Burglary,Non-Violent,77043,29.7845691,-95.55225756
Theft,Non-Violent,,29.68206149,-95.41236471
Theft,Non-Violent,77015,29.77029479,-95.18653432
Auto Theft,Non-Violent,77090,29.9709341,-95.42088491
Theft,Non-Violent,77029,29.78889001,-95.26702364
Theft,Non-Violent,77030,29.70921637,-95.4012767
Theft,Non-Violent,77042,29.73469439,-95.55835388
Theft,Non-Violent,77006,29.74228194,-95.39122646
Theft,Non-Violent,77051,29.66050233,-95.36345614
Auto Theft,Non-Violent,77089,29.58946249,-95.20074779
Theft,Non-Violent,77085,29.62123364,-95.50818399
Burglary,Non-Violent,77088,29.8878114,-95.42261748
Robbery,Violent,77036,29.67567786,-95.54499892
Theft,Non-Violent,77007,29.77150112,-95.39861788
Theft,Non-Violent,77079,29.77778522,-95.59885001
Theft,Non-Violent,77054,29.68476834,-95.41240774
Robbery,Violent,77004,29.72568195,-95.36430028
Theft,Non-Violent,77072,29.68754915,-95.41249774
Theft,Non-Violent,77076,29.85501923,-95.3719311
Theft,Non-Violent,77056,29.74486383,-95.46108092
Burglary,Non-Violent,77339,30.04150283,-95.25122389
Auto Theft,Non-Violent,77076,29.86243864,-95.36548741
Robbery,Violent,77026,29.80847753,-95.31708473
Theft,Non-Violent,77023,29.7161456,-95.31491312
Aggravated Assault,Violent,77045,29.64131062,-95.44431442
Theft,Non-Violent,77060,29.95075158,-95.38896595
Theft,Non-Violent,77018,29.83936495,-95.40292302
Theft,Non-Violent,77009,29.7981538,-95.37000964
Theft,Non-Violent,77082,29.73390375,-95.63657292
Aggravated Assault,Violent,77045,29.63397293,-95.4144611
Aggravated Assault,Violent,77003,29.75183206,-95.35093515
Theft,Non-Violent,77061,29.65344612,-95.26135105
Theft,Non-Violent,77007,29.76995955,-95.40093868
Burglary,Non-Violent,77036,29.70172829,-95.52090327
Theft,Non-Violent,77002,29.75237735,-95.37745815
Theft,Non-Violent,77030,29.70912782,-95.40134593
Theft,Non-Violent,77025,29.70610828,-95.41839716
Burglary,Non-Violent,77078,29.8549022,-95.26572388
Theft,Non-Violent,77042,29.7344295,-95.56687104
Theft,Non-Violent,77045,29.61791331,-95.4268814
Theft,Non-Violent,77008,29.80290046,-95.40253934
Theft,Non-Violent,77092,29.8437993,-95.49565394
Theft,Non-Violent,77024,29.78365774,-95.46585434
Theft,Non-Violent,77064,29.95627335,-95.54282693
Burglary,Non-Violent,77076,29.84731781,-95.40148967
Aggravated Assault,Violent,77081,29.71087055,-95.48887446
Theft,Non-Violent,77032,29.9861086,-95.34312798
Theft,Non-Violent,77057,29.72536617,-95.48296979
Auto Theft,Non-Violent,77024,29.77946228,-95.53593006
Auto Theft,Non-Violent,77063,29.73467046,-95.5028584
Burglary,Non-Violent,77057,29.73478004,-95.4898219
Burglary,Non-Violent,77071,29.65887021,-95.514254
Burglary,Non-Violent,77060,29.948154,-95.39411475
Theft,Non-Violent,77396,29.94044421,-95.2791009
Theft,Non-Violent,77063,29.72350905,-95.52052213
Robbery,Violent,77036,29.67558693,-95.54615385
Auto Theft,Non-Violent,77034,29.64254089,-95.24072557
Auto Theft,Non-Violent,77017,29.66868078,-95.26159686
Theft,Non-Violent,77011,29.73335184,-95.30769685
Theft,Non-Violent,77057,29.73155304,-95.48489534
Robbery,Violent,77075,29.62342764,-95.22645042
Theft,Non-Violent,77598,29.5845365,-95.18131061
Theft,Non-Violent,77345,30.04328027,-95.16905768
Burglary,Non-Violent,77081,29.70928839,-95.47280472
Robbery,Violent,77034,29.61782338,-95.21738944
Auto Theft,Non-Violent,77063,29.73483081,-95.54362394
Theft,Non-Violent,77040,29.85115568,-95.50880613
Theft,Non-Violent,77088,29.86638216,-95.43496635
Robbery,Violent,77091,29.84698588,-95.42786438
Theft,Non-Violent,77018,29.83083469,-95.41068674
Theft,Non-Violent,77489,29.59378823,-95.50201046
Theft,Non-Violent,77020,29.76551606,-95.33466385
Theft,Non-Violent,77082,29.72982854,-95.60110075
Auto Theft,Non-Violent,77093,29.87110456,-95.33738904
Burglary,Non-Violent,77079,29.78022199,-95.59493915
Burglary,Non-Violent,77060,29.95062383,-95.39720163
Aggravated Assault,Violent,77053,29.58849047,-95.44785934
Aggravated Assault,Violent,77016,29.87931216,-95.29264217
Theft,Non-Violent,77093,29.84620981,-95.34291117
Theft,Non-Violent,77057,29.75230821,-95.48877001
Theft,Non-Violent,77056,29.74071279,-95.46365258
Theft,Non-Violent,77056,29.74071279,-95.46365258
Burglary,Non-Violent,77042,29.72314382,-95.54339626
Theft,Non-Violent,77007,29.76744629,-95.44727096
Auto Theft,Non-Violent,77016,29.86619367,-95.29572566
Theft,Non-Violent,77082,29.73603651,-95.58862687
Auto Theft,Non-Violent,77022,29.82864955,-95.38068274
Theft,Non-Violent,77092,29.8326227,-95.48240537
Theft,Non-Violent,77063,29.72843053,-95.50804803
Robbery,Violent,77093,29.83960641,-95.34281101
